date,currency_from,currency_to,rate
2024-02-18,USD,PLN,3.9648
2024-02-18,EUR,PLN,4.3532
2024-02-18,GBP,PLN,4.9188
2024-02-18,JPY,PLN,0.0272
2024-02-18,CHF,PLN,4.5739
2024-02-18,CAD,PLN,2.9801
2024-02-19,USD,PLN,3.9998
2024-02-19,EUR,PLN,4.3624
2024-02-19,GBP,PLN,5.0984
2024-02-19,JPY,PLN,0.0265
2024-02-19,CHF,PLN,4.4798
2024-02-19,CAD,PLN,3.001
2024-02-20,USD,PLN,3.9783
2024-02-20,EUR,PLN,4.3464
2024-02-20,GBP,PLN,5.0627
2024-02-20,JPY,PLN,0.0275
2024-02-20,CHF,PLN,4.4583
2024-02-20,CAD,PLN,3.0277
2024-02-21,USD,PLN,4.0701
2024-02-21,EUR,PLN,4.3359
2024-02-21,GBP,PLN,5.0948
2024-02-21,JPY,PLN,0.0268
2024-02-21,CHF,PLN,4.4244
2024-02-21,CAD,PLN,3.0518
2024-02-22,USD,PLN,4.0258
2024-02-22,EUR,PLN,4.2164
2024-02-22,GBP,PLN,5.0625
2024-02-22,JPY,PLN,0.027
2024-02-22,CHF,PLN,4.4754
2024-02-22,CAD,PLN,2.9838
2024-02-23,USD,PLN,4.0546
2024-02-23,EUR,PLN,4.3654
2024-02-23,GBP,PLN,5.0809
2024-02-23,JPY,PLN,0.027
2024-02-23,CHF,PLN,4.4863
2024-02-23,CAD,PLN,2.9466
2024-02-24,USD,PLN,3.9463
2024-02-24,EUR,PLN,0.4337
2024-02-24,GBP,PLN,5.0607
2024-02-24,JPY,PLN,0.0274
2024-02-24,CHF,PLN,4.4563
2024-02-24,CAD,PLN,3.0567
2024-02-25,USD,PLN,4.0411
2024-02-25,EUR,PLN,4.3512
2024-02-25,GBP,PLN,4.9291
2024-02-25,JPY,PLN,0.0274
2024-02-25,CHF,PLN,4.5362
2024-02-25,CAD,PLN,3.0351
2024-02-26,USD,PLN,3.9893
2024-02-26,EUR,PLN,4.3284
2024-02-26,GBP,PLN,5.056
2024-02-26,JPY,PLN,0.0272
2024-02-26,CHF,PLN,4.4472
2024-02-26,CAD,PLN,30.4736
2024-02-27,USD,PLN,4.0464
2024-02-27,EUR,PLN,4.3801
2024-02-27,GBP,PLN,4.9395
2024-02-27,JPY,PLN,0.0268
2024-02-27,CHF,PLN,4.5409
2024-02-27,CAD,PLN,3.0127
2024-02-28,USD,PLN,3.9268
2024-02-28,EUR,PLN,4.3342
2024-02-28,GBP,PLN,5.0546
2024-02-28,JPY,PLN,0.027
2024-02-28,CHF,PLN,4.4558
2024-02-28,CAD,PLN,2.9536
2024-02-29,USD,PLN,3.9786
2024-02-29,EUR,PLN,4.227
2024-02-29,GBP,PLN,4.9715
2024-02-29,JPY,PLN,0.0271
2024-02-29,CHF,PLN,44.4951
2024-02-29,CAD,PLN,2.9691
2024-03-01,USD,PLN,3.9917
2024-03-01,EUR,PLN,4.2433
2024-03-01,GBP,PLN,5.0392
2024-03-01,JPY,PLN,0.0275
2024-03-01,CHF,PLN,4.4626
2024-03-01,CAD,PLN,2.949
2024-03-02,USD,PLN,3.9488
2024-03-02,EUR,PLN,4.3365
2024-03-02,GBP,PLN,4.9449
2024-03-02,JPY,PLN,0.027
2024-03-02,CHF,PLN,4.4484
2024-03-02,CAD,PLN,3.0047
2024-03-03,USD,PLN,4.031
2024-03-03,EUR,PLN,4.3649
2024-03-03,GBP,PLN,4.999
2024-03-03,JPY,PLN,0.0265
2024-03-03,CHF,PLN,4.5362
2024-03-03,CAD,PLN,2.9492
2024-03-04,USD,PLN,3.9514
2024-03-04,EUR,PLN,4.283
2024-03-04,GBP,PLN,4.9816
2024-03-04,JPY,PLN,0.0267
2024-03-04,CHF,PLN,4.4303
2024-03-04,CAD,PLN,2.9485
2024-03-05,USD,PLN,4.0007
2024-03-05,EUR,PLN,4.2584
2024-03-05,GBP,PLN,4.9708
2024-03-05,JPY,PLN,0.0268
2024-03-05,CHF,PLN,4.52
2024-03-05,CAD,PLN,2.986
2024-03-06,USD,PLN,40.7947
2024-03-06,EUR,PLN,0.4278
2024-03-06,GBP,PLN,4.9822
2024-03-06,JPY,PLN,0.0268
2024-03-06,CHF,PLN,4.5048
2024-03-06,CAD,PLN,3.0019
2024-03-07,USD,PLN,39.2585
2024-03-07,EUR,PLN,4.2642
2024-03-07,GBP,PLN,5.0183
2024-03-07,JPY,PLN,0.0274
2024-03-07,CHF,PLN,4.5086
2024-03-07,CAD,PLN,3.0038
2024-03-08,USD,PLN,3.9382
2024-03-08,EUR,PLN,4.3598
2024-03-08,GBP,PLN,5.0846
2024-03-08,JPY,PLN,0.0273
2024-03-08,CHF,PLN,4.5663
2024-03-08,CAD,PLN,2.9598
2024-03-09,USD,PLN,3.9652
2024-03-09,EUR,PLN,4.2216
2024-03-09,GBP,PLN,4.9164
2024-03-09,JPY,PLN,0.027
2024-03-09,CHF,PLN,4.5441
2024-03-09,CAD,PLN,2.9934
2024-03-10,USD,PLN,3.9505
2024-03-10,EUR,PLN,4.3174
2024-03-10,GBP,PLN,5.0164
2024-03-10,JPY,PLN,0.0274
2024-03-10,CHF,PLN,4.4184
2024-03-10,CAD,PLN,2.9905
2024-03-11,USD,PLN,3.9778
2024-03-11,EUR,PLN,4.3352
2024-03-11,GBP,PLN,5.0427
2024-03-11,JPY,PLN,0.0272
2024-03-11,CHF,PLN,4.474
2024-03-11,CAD,PLN,29.7461
2024-03-12,USD,PLN,3.9628
2024-03-12,EUR,PLN,4.3773
2024-03-12,GBP,PLN,5.0407
2024-03-12,JPY,PLN,0.0265
2024-03-12,CHF,PLN,4.4384
2024-03-12,CAD,PLN,2.982
2024-03-13,USD,PLN,4.0209
2024-03-13,EUR,PLN,4.2865
2024-03-13,GBP,PLN,4.9441
2024-03-13,JPY,PLN,0.0269
2024-03-13,CHF,PLN,4.5277
2024-03-13,CAD,PLN,2.9684
2024-03-14,USD,PLN,3.9957
2024-03-14,EUR,PLN,4.3257
2024-03-14,GBP,PLN,4.9852
2024-03-14,JPY,PLN,0.0269
2024-03-14,CHF,PLN,4.5664
2024-03-14,CAD,PLN,2.9683
2024-03-15,USD,PLN,4.0381
2024-03-15,EUR,PLN,4.2669
2024-03-15,GBP,PLN,4.9632
2024-03-15,JPY,PLN,0.0272
2024-03-15,CHF,PLN,0.4414
2024-03-15,CAD,PLN,2.9912
2024-03-16,USD,PLN,3.9726
2024-03-16,EUR,PLN,4.2981
2024-03-16,GBP,PLN,4.9483
2024-03-16,JPY,PLN,0.0272
2024-03-16,CHF,PLN,4.5826
2024-03-16,CAD,PLN,3.038
2024-03-17,USD,PLN,4.0299
2024-03-17,EUR,PLN,4.3258
2024-03-17,GBP,PLN,5.0068
2024-03-17,JPY,PLN,0.0271
2024-03-17,CHF,PLN,4.497
2024-03-17,CAD,PLN,3.0438
2024-03-18,USD,PLN,4.0334
2024-03-18,EUR,PLN,4.2144
2024-03-18,GBP,PLN,5.0648
2024-03-18,JPY,PLN,0.0275
2024-03-18,CHF,PLN,4.587
2024-03-18,CAD,PLN,3.0381
2024-03-19,USD,PLN,4.0134
2024-03-19,EUR,PLN,4.2965
2024-03-19,GBP,PLN,5.002
2024-03-19,JPY,PLN,0.0271
2024-03-19,CHF,PLN,4.5717
2024-03-19,CAD,PLN,3.0143
2024-03-20,USD,PLN,3.9784
2024-03-20,EUR,PLN,4.2373
2024-03-20,GBP,PLN,5.0146
2024-03-20,JPY,PLN,0.0272
2024-03-20,CHF,PLN,4.5218
2024-03-20,CAD,PLN,3.0475
2024-03-21,USD,PLN,3.9588
2024-03-21,EUR,PLN,4.3488
2024-03-21,GBP,PLN,5.0179
2024-03-21,JPY,PLN,0.0267
2024-03-21,CHF,PLN,4.5163
2024-03-21,CAD,PLN,2.9866
2024-03-22,USD,PLN,4.0532
2024-03-22,EUR,PLN,4.3546
2024-03-22,GBP,PLN,5.0808
2024-03-22,JPY,PLN,0.0274
2024-03-22,CHF,PLN,4.5027
2024-03-22,CAD,PLN,3.0548
2024-03-23,USD,PLN,3.9665
2024-03-23,EUR,PLN,4.3007
2024-03-23,GBP,PLN,4.9619
2024-03-23,JPY,PLN,0.0267
2024-03-23,CHF,PLN,4.4532
2024-03-23,CAD,PLN,3.0573
2024-03-24,USD,PLN,3.9661
2024-03-24,EUR,PLN,4.3214
2024-03-24,GBP,PLN,5.0531
2024-03-24,JPY,PLN,0.0266
2024-03-24,CHF,PLN,4.412
2024-03-24,CAD,PLN,2.9913
2024-03-25,USD,PLN,3.9983
2024-03-25,EUR,PLN,4.2695
2024-03-25,GBP,PLN,50.2716
2024-03-25,JPY,PLN,0.0274
2024-03-25,CHF,PLN,4.4422
2024-03-25,CAD,PLN,3.0563
2024-03-26,USD,PLN,4.0708
2024-03-26,EUR,PLN,4.3048
2024-03-26,GBP,PLN,5.0409
2024-03-26,JPY,PLN,0.027
2024-03-26,CHF,PLN,4.5768
2024-03-26,CAD,PLN,2.9626
2024-03-27,USD,PLN,4.0287
2024-03-27,EUR,PLN,4.3825
2024-03-27,GBP,PLN,4.9868
2024-03-27,JPY,PLN,0.0267
2024-03-27,CHF,PLN,4.4711
2024-03-27,CAD,PLN,2.9538
2024-03-28,USD,PLN,3.9322
2024-03-28,EUR,PLN,0.4248
2024-03-28,GBP,PLN,5.0913
2024-03-28,JPY,PLN,0.027
2024-03-28,CHF,PLN,4.5515
2024-03-28,CAD,PLN,2.947
2024-03-29,USD,PLN,3.9352
2024-03-29,EUR,PLN,4.258
2024-03-29,GBP,PLN,5.0494
2024-03-29,JPY,PLN,0.0271
2024-03-29,CHF,PLN,4.5767
2024-03-29,CAD,PLN,3.0205
2024-03-30,USD,PLN,4.079
2024-03-30,EUR,PLN,4.2366
2024-03-30,GBP,PLN,5.0365
2024-03-30,JPY,PLN,0.0271
2024-03-30,CHF,PLN,0.4418
2024-03-30,CAD,PLN,2.9797
2024-03-31,USD,PLN,3.9291
2024-03-31,EUR,PLN,4.321
2024-03-31,GBP,PLN,4.92
2024-03-31,JPY,PLN,0.2704
2024-03-31,CHF,PLN,4.579
2024-03-31,CAD,PLN,3.0159
2024-04-01,USD,PLN,3.9915
2024-04-01,EUR,PLN,4.2157
2024-04-01,GBP,PLN,4.9912
2024-04-01,JPY,PLN,0.027
2024-04-01,CHF,PLN,4.5727
2024-04-01,CAD,PLN,3.0362
2024-04-02,USD,PLN,3.9515
2024-04-02,EUR,PLN,4.3479
2024-04-02,GBP,PLN,4.9861
2024-04-02,JPY,PLN,0.0266
2024-04-02,CHF,PLN,4.5005
2024-04-02,CAD,PLN,3.0464
2024-04-03,USD,PLN,3.9619
2024-04-03,EUR,PLN,4.3666
2024-04-03,GBP,PLN,5.0782
2024-04-03,JPY,PLN,0.0271
2024-04-03,CHF,PLN,4.5576
2024-04-03,CAD,PLN,3.0154
2024-04-04,USD,PLN,4.0198
2024-04-04,EUR,PLN,4.3015
2024-04-04,GBP,PLN,5.0766
2024-04-04,JPY,PLN,0.0268
2024-04-04,CHF,PLN,4.4919
2024-04-04,CAD,PLN,3.0465
2024-04-05,USD,PLN,3.9325
2024-04-05,EUR,PLN,4.2375
2024-04-05,GBP,PLN,4.9096
2024-04-05,JPY,PLN,0.0271
2024-04-05,CHF,PLN,4.4868
2024-04-05,CAD,PLN,3.029
2024-04-06,USD,PLN,3.951
2024-04-06,EUR,PLN,4.2286
2024-04-06,GBP,PLN,4.9993
2024-04-06,JPY,PLN,0.0271
2024-04-06,CHF,PLN,4.5428
2024-04-06,CAD,PLN,3.0562
2024-04-07,USD,PLN,3.9461
2024-04-07,EUR,PLN,4.3566
2024-04-07,GBP,PLN,5.0307
2024-04-07,JPY,PLN,0.0273
2024-04-07,CHF,PLN,4.523
2024-04-07,CAD,PLN,3.0047
2024-04-08,USD,PLN,3.9888
2024-04-08,EUR,PLN,4.3359
2024-04-08,GBP,PLN,4.9743
2024-04-08,JPY,PLN,0.0269
2024-04-08,CHF,PLN,4.4703
2024-04-08,CAD,PLN,3.0424
2024-04-09,USD,PLN,4.0211
2024-04-09,EUR,PLN,4.3247
2024-04-09,GBP,PLN,4.9081
2024-04-09,JPY,PLN,0.0268
2024-04-09,CHF,PLN,4.5536
2024-04-09,CAD,PLN,3.0562
2024-04-10,USD,PLN,3.9554
2024-04-10,EUR,PLN,4.2687
2024-04-10,GBP,PLN,5.0847
2024-04-10,JPY,PLN,0.0268
2024-04-10,CHF,PLN,4.4778
2024-04-10,CAD,PLN,3.0418
2024-04-11,USD,PLN,0.3943
2024-04-11,EUR,PLN,4.3542
2024-04-11,GBP,PLN,50.1147
2024-04-11,JPY,PLN,0.0265
2024-04-11,CHF,PLN,4.584
2024-04-11,CAD,PLN,2.9407
2024-04-12,USD,PLN,4.0364
2024-04-12,EUR,PLN,4.286
2024-04-12,GBP,PLN,4.9221
2024-04-12,JPY,PLN,0.0271
2024-04-12,CHF,PLN,4.4593
2024-04-12,CAD,PLN,2.9686
2024-04-13,USD,PLN,3.9457
2024-04-13,EUR,PLN,4.2999
2024-04-13,GBP,PLN,50.0778
2024-04-13,JPY,PLN,0.0266
2024-04-13,CHF,PLN,4.4768
2024-04-13,CAD,PLN,3.0169
2024-04-14,USD,PLN,4.0676
2024-04-14,EUR,PLN,4.234
2024-04-14,GBP,PLN,4.9701
2024-04-14,JPY,PLN,0.2713
2024-04-14,CHF,PLN,4.5293
2024-04-14,CAD,PLN,2.9583
2024-04-15,USD,PLN,3.9343
2024-04-15,EUR,PLN,4.276
2024-04-15,GBP,PLN,4.9613
2024-04-15,JPY,PLN,0.0265
2024-04-15,CHF,PLN,4.486
2024-04-15,CAD,PLN,2.9835
2024-04-16,USD,PLN,4.0654
2024-04-16,EUR,PLN,4.2248
2024-04-16,GBP,PLN,5.0041
2024-04-16,JPY,PLN,0.0266
2024-04-16,CHF,PLN,4.5483
2024-04-16,CAD,PLN,3.0552
2024-04-17,USD,PLN,3.9303
2024-04-17,EUR,PLN,4.3503
2024-04-17,GBP,PLN,4.9765
2024-04-17,JPY,PLN,0.0267
2024-04-17,CHF,PLN,4.5434
2024-04-17,CAD,PLN,2.943
2024-04-18,USD,PLN,4.0372
2024-04-18,EUR,PLN,4.2413
2024-04-18,GBP,PLN,5.0244
2024-04-18,JPY,PLN,0.0273
2024-04-18,CHF,PLN,4.481
2024-04-18,CAD,PLN,3.0516
2024-04-19,USD,PLN,4.0337
2024-04-19,EUR,PLN,4.2308
2024-04-19,GBP,PLN,4.9718
2024-04-19,JPY,PLN,0.0027
2024-04-19,CHF,PLN,4.5353
2024-04-19,CAD,PLN,3.0286
2024-04-20,USD,PLN,4.0296
2024-04-20,EUR,PLN,43.2733
2024-04-20,GBP,PLN,4.9839
2024-04-20,JPY,PLN,0.0274
2024-04-20,CHF,PLN,4.5593
2024-04-20,CAD,PLN,2.9704
2024-04-21,USD,PLN,4.0289
2024-04-21,EUR,PLN,4.2226
2024-04-21,GBP,PLN,4.936
2024-04-21,JPY,PLN,0.0266
2024-04-21,CHF,PLN,4.5816
2024-04-21,CAD,PLN,3.0346
2024-04-22,USD,PLN,3.9597
2024-04-22,EUR,PLN,4.2359
2024-04-22,GBP,PLN,5.0714
2024-04-22,JPY,PLN,0.0267
2024-04-22,CHF,PLN,0.4569
2024-04-22,CAD,PLN,3.0373
2024-04-23,USD,PLN,3.9882
2024-04-23,EUR,PLN,4.2367
2024-04-23,GBP,PLN,4.946
2024-04-23,JPY,PLN,0.0267
2024-04-23,CHF,PLN,4.5721
2024-04-23,CAD,PLN,3.0281
2024-04-24,USD,PLN,3.9773
2024-04-24,EUR,PLN,4.2157
2024-04-24,GBP,PLN,4.9208
2024-04-24,JPY,PLN,0.0268
2024-04-24,CHF,PLN,4.5839
2024-04-24,CAD,PLN,2.9436
2024-04-25,USD,PLN,3.9389
2024-04-25,EUR,PLN,4.3136
2024-04-25,GBP,PLN,5.0041
2024-04-25,JPY,PLN,0.0274
2024-04-25,CHF,PLN,4.5632
2024-04-25,CAD,PLN,29.9771
2024-04-26,USD,PLN,3.989
2024-04-26,EUR,PLN,42.6117
2024-04-26,GBP,PLN,5.0934
2024-04-26,JPY,PLN,0.027
2024-04-26,CHF,PLN,4.5536
2024-04-26,CAD,PLN,3.0048
2024-04-27,USD,PLN,40.2817
2024-04-27,EUR,PLN,4.2506
2024-04-27,GBP,PLN,5.082
2024-04-27,JPY,PLN,0.0027
2024-04-27,CHF,PLN,4.5541
2024-04-27,CAD,PLN,29.641
2024-04-28,USD,PLN,3.963
2024-04-28,EUR,PLN,4.375
2024-04-28,GBP,PLN,50.2797
2024-04-28,JPY,PLN,0.0268
2024-04-28,CHF,PLN,45.7541
2024-04-28,CAD,PLN,3.0193
2024-04-29,USD,PLN,4.0747
2024-04-29,EUR,PLN,4.2615
2024-04-29,GBP,PLN,4.9997
2024-04-29,JPY,PLN,0.0269
2024-04-29,CHF,PLN,4.547
2024-04-29,CAD,PLN,3.0166
2024-04-30,USD,PLN,4.0061
2024-04-30,EUR,PLN,4.276
2024-04-30,GBP,PLN,5.0876
2024-04-30,JPY,PLN,0.0266
2024-04-30,CHF,PLN,45.6661
2024-04-30,CAD,PLN,3.0493
2024-05-01,USD,PLN,3.9554
2024-05-01,EUR,PLN,4.2522
2024-05-01,GBP,PLN,5.0475
2024-05-01,JPY,PLN,0.0271
2024-05-01,CHF,PLN,4.5369
2024-05-01,CAD,PLN,3.0202
2024-05-02,USD,PLN,3.9941
2024-05-02,EUR,PLN,4.3614
2024-05-02,GBP,PLN,5.0858
2024-05-02,JPY,PLN,0.027
2024-05-02,CHF,PLN,4.5824
2024-05-02,CAD,PLN,3.0268
2024-05-03,USD,PLN,3.953
2024-05-03,EUR,PLN,4.3763
2024-05-03,GBP,PLN,5.0763
2024-05-03,JPY,PLN,0.2731
2024-05-03,CHF,PLN,4.4499
2024-05-03,CAD,PLN,3.0272
2024-05-04,USD,PLN,3.9914
2024-05-04,EUR,PLN,4.2144
2024-05-04,GBP,PLN,4.9012
2024-05-04,JPY,PLN,0.027
2024-05-04,CHF,PLN,4.4717
2024-05-04,CAD,PLN,2.9942
2024-05-05,USD,PLN,3.962
2024-05-05,EUR,PLN,4.2617
2024-05-05,GBP,PLN,4.9366
2024-05-05,JPY,PLN,0.0271
2024-05-05,CHF,PLN,4.4999
2024-05-05,CAD,PLN,3.0316
2024-05-06,USD,PLN,4.001
2024-05-06,EUR,PLN,4.2779
2024-05-06,GBP,PLN,4.9735
2024-05-06,JPY,PLN,0.0268
2024-05-06,CHF,PLN,4.444
2024-05-06,CAD,PLN,2.9789
2024-05-07,USD,PLN,3.922
2024-05-07,EUR,PLN,4.3545
2024-05-07,GBP,PLN,4.9023
2024-05-07,JPY,PLN,0.0272
2024-05-07,CHF,PLN,4.4819
2024-05-07,CAD,PLN,2.9861
2024-05-08,USD,PLN,4.0069
2024-05-08,EUR,PLN,4.3245
2024-05-08,GBP,PLN,5.0452
2024-05-08,JPY,PLN,0.0027
2024-05-08,CHF,PLN,4.5545
2024-05-08,CAD,PLN,2.9987
2024-05-09,USD,PLN,39.6412
2024-05-09,EUR,PLN,4.3801
2024-05-09,GBP,PLN,4.9622
2024-05-09,JPY,PLN,0.0268
2024-05-09,CHF,PLN,4.5708
2024-05-09,CAD,PLN,3.0311
2024-05-10,USD,PLN,3.9406
2024-05-10,EUR,PLN,4.3035
2024-05-10,GBP,PLN,5.0946
2024-05-10,JPY,PLN,0.0271
2024-05-10,CHF,PLN,4.4598
2024-05-10,CAD,PLN,2.9683
2024-05-11,USD,PLN,3.9499
2024-05-11,EUR,PLN,42.9112
2024-05-11,GBP,PLN,4.9217
2024-05-11,JPY,PLN,0.0268
2024-05-11,CHF,PLN,4.5397
2024-05-11,CAD,PLN,2.9453
2024-05-12,USD,PLN,3.9598
2024-05-12,EUR,PLN,4.2687
2024-05-12,GBP,PLN,5.0727
2024-05-12,JPY,PLN,0.0269
2024-05-12,CHF,PLN,44.793
2024-05-12,CAD,PLN,2.9663
2024-05-13,USD,PLN,4.0528
2024-05-13,EUR,PLN,4.2378
2024-05-13,GBP,PLN,4.9703
2024-05-13,JPY,PLN,0.0275
2024-05-13,CHF,PLN,4.4289
2024-05-13,CAD,PLN,2.9752
2024-05-14,USD,PLN,3.9958
2024-05-14,EUR,PLN,4.2159
2024-05-14,GBP,PLN,4.9305
2024-05-14,JPY,PLN,0.0268
2024-05-14,CHF,PLN,4.4872
2024-05-14,CAD,PLN,3.0519
2024-05-15,USD,PLN,4.0186
2024-05-15,EUR,PLN,4.29
2024-05-15,GBP,PLN,4.9722
2024-05-15,JPY,PLN,0.0267
2024-05-15,CHF,PLN,4.4191
2024-05-15,CAD,PLN,2.9719
2024-05-16,USD,PLN,4.0623
2024-05-16,EUR,PLN,4.2386
2024-05-16,GBP,PLN,5.0404
2024-05-16,JPY,PLN,0.0269
2024-05-16,CHF,PLN,4.4685
2024-05-16,CAD,PLN,3.0087
2024-05-17,USD,PLN,4.0625
2024-05-17,EUR,PLN,4.3004
2024-05-17,GBP,PLN,5.0158
2024-05-17,JPY,PLN,0.0267
2024-05-17,CHF,PLN,4.5864
2024-05-17,CAD,PLN,2.9905
2024-05-18,USD,PLN,3.9967
2024-05-18,EUR,PLN,4.308
2024-05-18,GBP,PLN,4.9329
2024-05-18,JPY,PLN,0.0268
2024-05-18,CHF,PLN,4.4693
2024-05-18,CAD,PLN,3.0501
2024-05-19,USD,PLN,4.0348
2024-05-19,EUR,PLN,4.2189
2024-05-19,GBP,PLN,5.0937
2024-05-19,JPY,PLN,0.0265
2024-05-19,CHF,PLN,44.9328
2024-05-19,CAD,PLN,3.0582
2024-05-20,USD,PLN,3.9801
2024-05-20,EUR,PLN,4.3357
2024-05-20,GBP,PLN,5.0631
2024-05-20,JPY,PLN,0.0272
2024-05-20,CHF,PLN,4.5101
2024-05-20,CAD,PLN,3.0308
2024-05-21,USD,PLN,4.047
2024-05-21,EUR,PLN,0.435
2024-05-21,GBP,PLN,5.0019
2024-05-21,JPY,PLN,0.0267
2024-05-21,CHF,PLN,4.5733
2024-05-21,CAD,PLN,2.964
2024-05-22,USD,PLN,3.9929
2024-05-22,EUR,PLN,4.27
2024-05-22,GBP,PLN,4.9472
2024-05-22,JPY,PLN,0.0274
2024-05-22,CHF,PLN,4.4684
2024-05-22,CAD,PLN,2.9488
2024-05-23,USD,PLN,3.9801
2024-05-23,EUR,PLN,4.3603
2024-05-23,GBP,PLN,5.0233
2024-05-23,JPY,PLN,0.0271
2024-05-23,CHF,PLN,4.5576
2024-05-23,CAD,PLN,2.9586
2024-05-24,USD,PLN,3.9777
2024-05-24,EUR,PLN,4.3139
2024-05-24,GBP,PLN,5.0385
2024-05-24,JPY,PLN,0.0273
2024-05-24,CHF,PLN,4.4168
2024-05-24,CAD,PLN,2.9765
2024-05-25,USD,PLN,0.4069
2024-05-25,EUR,PLN,4.241
2024-05-25,GBP,PLN,4.927
2024-05-25,JPY,PLN,0.0273
2024-05-25,CHF,PLN,0.4473
2024-05-25,CAD,PLN,2.9849
2024-05-26,USD,PLN,4.0478
2024-05-26,EUR,PLN,4.2288
2024-05-26,GBP,PLN,5.0336
2024-05-26,JPY,PLN,0.027
2024-05-26,CHF,PLN,4.4333
2024-05-26,CAD,PLN,2.9879
2024-05-27,USD,PLN,4.0192
2024-05-27,EUR,PLN,4.2157
2024-05-27,GBP,PLN,5.0521
2024-05-27,JPY,PLN,0.0272
2024-05-27,CHF,PLN,4.5439
2024-05-27,CAD,PLN,3.044
2024-05-28,USD,PLN,3.9624
2024-05-28,EUR,PLN,4.3741
2024-05-28,GBP,PLN,4.9936
2024-05-28,JPY,PLN,0.0273
2024-05-28,CHF,PLN,4.4188
2024-05-28,CAD,PLN,3.0248
2024-05-29,USD,PLN,4.0198
2024-05-29,EUR,PLN,4.2386
2024-05-29,GBP,PLN,4.9776
2024-05-29,JPY,PLN,0.0275
2024-05-29,CHF,PLN,45.4092
2024-05-29,CAD,PLN,2.9528
2024-05-30,USD,PLN,4.0195
2024-05-30,EUR,PLN,4.3823
2024-05-30,GBP,PLN,5.0935
2024-05-30,JPY,PLN,0.0275
2024-05-30,CHF,PLN,4.4672
2024-05-30,CAD,PLN,2.9649
2024-05-31,USD,PLN,3.9665
2024-05-31,EUR,PLN,4.2274
2024-05-31,GBP,PLN,5.0881
2024-05-31,JPY,PLN,0.0268
2024-05-31,CHF,PLN,4.5353
2024-05-31,CAD,PLN,3.0541
2024-06-01,USD,PLN,4.0126
2024-06-01,EUR,PLN,4.3648
2024-06-01,GBP,PLN,4.9939
2024-06-01,JPY,PLN,0.0273
2024-06-01,CHF,PLN,4.5572
2024-06-01,CAD,PLN,2.9441
2024-06-02,USD,PLN,3.9218
2024-06-02,EUR,PLN,4.2849
2024-06-02,GBP,PLN,5.0346
2024-06-02,JPY,PLN,0.0267
2024-06-02,CHF,PLN,4.4172
2024-06-02,CAD,PLN,3.0076
2024-06-03,USD,PLN,4.0145
2024-06-03,EUR,PLN,4.2632
2024-06-03,GBP,PLN,4.9049
2024-06-03,JPY,PLN,0.0272
2024-06-03,CHF,PLN,4.479
2024-06-03,CAD,PLN,3.0215
2024-06-04,USD,PLN,3.9256
2024-06-04,EUR,PLN,4.3441
2024-06-04,GBP,PLN,4.9246
2024-06-04,JPY,PLN,0.0275
2024-06-04,CHF,PLN,4.5228
2024-06-04,CAD,PLN,3.0514
2024-06-05,USD,PLN,3.997
2024-06-05,EUR,PLN,4.2903
2024-06-05,GBP,PLN,4.9945
2024-06-05,JPY,PLN,0.0266
2024-06-05,CHF,PLN,4.4669
2024-06-05,CAD,PLN,2.9756
2024-06-06,USD,PLN,4.0216
2024-06-06,EUR,PLN,4.3044
2024-06-06,GBP,PLN,5.0653
2024-06-06,JPY,PLN,0.0265
2024-06-06,CHF,PLN,4.493
2024-06-06,CAD,PLN,3.0182
2024-06-07,USD,PLN,4.0277
2024-06-07,EUR,PLN,4.2376
2024-06-07,GBP,PLN,4.954
2024-06-07,JPY,PLN,0.0275
2024-06-07,CHF,PLN,4.4721
2024-06-07,CAD,PLN,3.0336
2024-06-08,USD,PLN,4.0702
2024-06-08,EUR,PLN,4.3124
2024-06-08,GBP,PLN,5.0379
2024-06-08,JPY,PLN,0.0266
2024-06-08,CHF,PLN,4.4726
2024-06-08,CAD,PLN,3.0425
2024-06-09,USD,PLN,4.0061
2024-06-09,EUR,PLN,4.2937
2024-06-09,GBP,PLN,4.9496
2024-06-09,JPY,PLN,0.0027
2024-06-09,CHF,PLN,0.4452
2024-06-09,CAD,PLN,0.302
2024-06-10,USD,PLN,3.9382
2024-06-10,EUR,PLN,4.3114
2024-06-10,GBP,PLN,5.0675
2024-06-10,JPY,PLN,0.027
2024-06-10,CHF,PLN,4.5879
2024-06-10,CAD,PLN,3.0538
2024-06-11,USD,PLN,4.0355
2024-06-11,EUR,PLN,4.3487
2024-06-11,GBP,PLN,4.9515
2024-06-11,JPY,PLN,0.0271
2024-06-11,CHF,PLN,4.4318
2024-06-11,CAD,PLN,0.2977
2024-06-12,USD,PLN,3.9475
2024-06-12,EUR,PLN,4.3204
2024-06-12,GBP,PLN,0.4996
2024-06-12,JPY,PLN,0.0269
2024-06-12,CHF,PLN,4.539
2024-06-12,CAD,PLN,2.9975
2024-06-13,USD,PLN,4.0196
2024-06-13,EUR,PLN,4.2864
2024-06-13,GBP,PLN,5.0044
2024-06-13,JPY,PLN,0.0266
2024-06-13,CHF,PLN,4.4347
2024-06-13,CAD,PLN,2.9769
2024-06-14,USD,PLN,4.0281
2024-06-14,EUR,PLN,4.3281
2024-06-14,GBP,PLN,5.0797
2024-06-14,JPY,PLN,0.0275
2024-06-14,CHF,PLN,4.5339
2024-06-14,CAD,PLN,2.9541
